# T	mu1	mu2	Lx	Ly	Lz
1.1	-4.0	-4.0	7.5	7.5	7.5
21	11	-13.2438
13	9	-6.64849
30	23	-37.4747
27	12	-29.5435
26	18	-24.8224
21	18	-17.6078
21	11	-14.3312
13	12	-6.65828
23	15	-20.7367
17	16	-19.3306
19	9	-16.079
24	20	-30.498
21	10	-15.7071
23	11	-20.2837
21	7	-11.8693
15	13	-8.19825
21	9	-17.5252
18	15	-17.6189
11	11	-4.72206
18	14	-15.4851
17	13	-10.696
13	10	-5.15641
20	13	-14.5474
17	20	-17.8138
12	18	-9.75511
22	13	-19.02
30	10	-27.5316
26	8	-21.4363
27	19	-34.354
22	14	-13.9852
16	10	-12.2973
11	13	-5.61719
14	16	-10.7509
17	11	-13.338
16	12	-10.1657
14	17	-12.4243
12	19	-7.53119
13	13	-7.41935
15	7	-5.47868
27	8	-20.9212
25	19	-26.0955
22	14	-19.3911
18	13	-14.4102
14	11	-9.49517
17	14	-13.3322
14	10	-6.968
24	18	-26.0927
25	11	-21.5065
15	19	-14.0092
24	19	-27.446
19	17	-24.5331
8	11	-1.48027
17	15	-12.8865
13	11	-5.13923
16	16	-12.9258
19	18	-15.755
19	16	-15.4567
23	12	-20.4461
22	12	-15.0345
19	10	-11.6953
20	13	-16.9372
25	16	-20.9439
23	19	-24.6275
14	17	-13.7657
22	12	-13.5444
19	10	-12.085
16	14	-11.6327
22	14	-14.7151
15	17	-11.0224
14	16	-12.9691
15	16	-9.98743
24	17	-16.7782
21	15	-20.7978
17	21	-16.3212
19	11	-10.5422
27	17	-27.9385
17	17	-19.131
16	16	-13.2311
15	10	-7.01484
18	23	-14.6258
26	11	-23.3666
12	9	-4.84704
19	17	-14.675
22	13	-19.4443
20	16	-9.63096
18	9	-9.28703
19	15	-15.9906
25	15	-22.7911
28	13	-27.4825
16	14	-11.517
10	14	-5.88724
12	6	-4.45969
13	7	-8.14523
21	8	-16.1454
19	15	-15.6263
26	10	-19.6035
23	17	-25.9654
22	10	-16.2574
25	17	-21.7765
12	7	-5.56373
16	8	-4.68229
8	13	-2.60908
17	8	-7.56365
24	12	-17.9299
10	12	-6.72802
20	21	-24.6747
17	14	-9.60565
13	14	-11.1063
20	16	-14.9983
32	18	-37.3454
17	11	-11.0556
18	20	-18.1056
16	16	-15.5404
14	14	-11.6616
19	14	-15.9704
18	15	-16.0691
17	13	-10.2024
12	8	-7.82482
9	9	-4.07237
18	21	-18.6408
14	10	-7.06588
25	21	-34.9501
18	24	-21.5473
24	16	-26.1989
20	16	-15.8534
16	15	-9.87121
23	14	-21.4889
30	22	-33.1325
31	18	-42.3282
34	10	-32.9307
23	19	-28.5077
37	19	-51.557
29	17	-30.1024
28	17	-25.5023
17	15	-12.4324
23	16	-24.4683
18	20	-20.9307
19	19	-20.4437
20	16	-16.1473
22	11	-14.2286
21	11	-18.5196
26	20	-22.9273
24	19	-25.351
13	16	-10.5066
21	8	-12.6707
13	15	-6.42747
18	14	-11.1915
18	18	-19.8729
15	15	-13.5386
23	12	-19.7406
26	18	-23.2539
10	13	-4.53148
21	11	-19.6998
20	10	-13.1104
27	21	-27.1929
10	8	-3.90375
14	13	-9.21617
12	21	-7.65327
23	15	-19.7938
34	15	-47.1813
28	13	-22.8451
20	10	-13.9523
20	15	-15.9684
21	12	-12.6453
16	14	-10.9026
25	13	-27.4706
20	16	-16.3818
20	12	-14.1475
23	11	-18.6273
28	16	-27.676
30	12	-24.3441
25	18	-27.8603
16	18	-14.2274
15	13	-10.2273
15	25	-13.8753
18	16	-12.0199
22	10	-16.2675
27	14	-24.2389
14	9	-10.5644
15	12	-8.36945
18	14	-12.3187
21	15	-13.6926
17	11	-12.1263
30	23	-33.8443
22	15	-27.7478
31	21	-43.3403
24	21	-25.6653
18	14	-16.7783
14	16	-7.27274
13	17	-9.83867
23	13	-15.7262
27	20	-31.4981
20	7	-12.889
26	20	-30.552
18	19	-17.2872
16	16	-12.2643
15	9	-8.69152
10	13	-6.50952
20	12	-17.3282
18	14	-9.92749
15	8	-8.22668
24	17	-26.8814
19	9	-10.2965
14	12	-9.20167
14	13	-11.2776
18	21	-16.9006
18	10	-12.3856
15	9	-7.64755
18	14	-10.5396
16	13	-10.4392
15	17	-14.4456
12	7	-7.77803
13	7	-4.84584
17	12	-11.1931
25	20	-23.3595
24	13	-17.3872
23	16	-15.8961
15	18	-9.47859
21	14	-17.7422
15	13	-9.48121
17	14	-10.814
19	13	-9.93809
23	16	-22.1918
22	19	-19.4041
12	8	-5.536
15	8	-10.3091
33	20	-41.2353
26	17	-22.4225
13	11	-8.41668
25	6	-15.0882
18	10	-10.3534
20	18	-19.9256
9	13	-5.61779
17	13	-8.18289
9	15	-7.73185
25	6	-15.032
28	18	-24.5129
8	16	-5.62173
24	14	-13.2839
19	18	-15.9362
14	8	-7.93937
25	13	-27.8605
14	16	-12.5972
15	12	-11.3121
24	12	-17.4876
17	14	-9.2818
21	20	-21.4713
20	16	-15.0899
11	14	-7.32228
12	13	-8.85166
26	15	-20.6654
19	15	-11.6724
7	19	-6.84064
16	15	-11.033
15	13	-8.56884
18	13	-16.0498
21	14	-18.4342
26	19	-22.4587
22	15	-18.9816
16	16	-11.2467
22	10	-17.6858
23	13	-18.0666
22	15	-16.5284
17	16	-12.5241
14	9	-7.34044
14	17	-11.6507
14	14	-12.1457
17	11	-11.8326
27	15	-24.5344
24	10	-24.4294
23	17	-23.5662
20	7	-10.7068
25	11	-18.1401
22	12	-6.36851
16	10	-8.90035
28	21	-37.089
17	13	-12.1182
23	16	-22.7962
39	9	-32.4278
20	13	-11.9308
21	11	-14.5157
23	20	-19.4327
17	21	-17.6387
7	10	-2.67581
14	19	-11.1551
25	18	-27.0733
21	7	-12.7426
12	13	-6.59709
19	18	-13.1702
12	10	-4.10782
16	19	-11.8296
22	16	-16.1035
24	9	-19.1536
16	15	-17.2219
17	7	-4.88942
17	12	-11.441
19	11	-11.7343
16	11	-10.6338
25	17	-20.7626
19	15	-13.1122
22	15	-22.7369
9	9	-5.24258
17	10	-11.9311
17	21	-18.1831
20	9	-8.62384
24	11	-17.8018
16	13	-9.50689
19	13	-17.1171
19	15	-16.1735
16	15	-12.4481
17	13	-11.5032
24	7	-14.0744
16	13	-10.1785
13	9	-5.80642
13	7	-5.61025
22	16	-21.1861
19	9	-12.9629
13	16	-11.629
11	17	-6.03321
16	8	-7.12315
9	8	-4.28348
18	12	-12.0718
28	22	-30.8561
18	11	-11.0803
10	9	-3.90606
18	14	-13.9928
22	12	-13.8375
19	13	-13.403
13	10	-6.54729
19	20	-15.7667
14	16	-8.64504
18	14	-14.9387
17	20	-15.079
14	13	-10.5471
16	12	-11.9848
20	12	-13.3332
18	15	-10.3393
24	21	-25.3697
25	17	-20.1146
26	14	-24.8462
18	14	-14.8952
25	18	-26.0634
36	12	-32.213
24	24	-34.0154
18	9	-8.53217
20	10	-10.5561
12	13	-7.62355
8	13	-5.76822
20	11	-13.2495
11	8	-10.1306
16	18	-12.3754
17	16	-11.6815
18	15	-18.9964
17	16	-20.4317
21	14	-15.1078
19	13	-24.6722
31	14	-23.108
18	16	-16.7204
20	8	-9.69948
16	15	-12.1015
18	15	-15.6761
12	15	-6.79515
16	23	-14.9658
23	15	-23.6005
23	15	-17.1424
21	13	-11.7128
13	10	-8.85706
18	17	-16.732
19	21	-19.0041
12	17	-9.88435
18	12	-14.3103
20	9	-14.132
19	15	-18.9409
22	8	-13.5836
20	14	-14.7301
15	18	-12.2945
17	15	-8.06345
5	16	-4.77976
17	9	-8.56331
12	8	-5.93827
22	14	-12.1671
14	11	-4.83496
5	10	-2.20256
10	10	-4.11326
23	19	-27.3534
16	12	-11.2552
25	15	-23.2265
18	14	-9.83435
19	11	-14.4482
15	13	-6.62614
19	17	-18.5303
28	9	-26.1359
18	17	-19.4621
25	12	-17.7018
16	13	-9.99291
21	9	-11.7838
17	16	-15.1477
14	16	-7.88647
15	12	-9.20783
17	16	-13.9158
19	14	-15.0818
19	20	-23.7183
8	21	-8.70801
28	14	-29.7584
21	17	-18.3069
13	9	-6.30657
16	13	-7.7006
26	20	-27.6024
32	12	-30.3766
20	15	-18.0017
15	15	-14.5344
19	23	-18.7795
18	10	-16.0095
20	17	-17.6392
13	14	-7.4769
16	21	-17.4706
15	10	-9.78383
17	11	-15.1839
17	20	-17.2609
10	13	-5.90696
18	12	-12.8695
10	11	-5.0621
8	13	-5.14915
23	13	-15.5418
19	15	-16.427
17	12	-16.6614
23	16	-18.2723
19	11	-9.45356
14	17	-9.41538
16	15	-16.0128
30	12	-32.2332
17	10	-14.7383
11	19	-5.86173
13	8	-5.11315
23	14	-24.5458
30	22	-48.477
34	14	-49.1201
39	20	-57.6034
32	19	-42.5888
27	28	-39.9287
23	12	-19.5816
17	11	-12.6432
21	15	-14.6584
18	12	-11.8743
23	14	-15.2113
24	13	-20.4907
14	18	-12.3425
20	11	-22.9149
20	8	-12.0893
26	10	-24.9888
30	11	-33.6529
23	9	-14.4331
25	14	-21.101
32	21	-31.4347
13	14	-10.8482
8	10	-5.83952
21	20	-19.3419
12	13	-8.26332
14	12	-13.0241
18	15	-14.1661
11	11	-7.03561
18	19	-14.8073
29	20	-21.3316
17	17	-14.3602
17	10	-11.7167
13	16	-8.2524
14	15	-11.6531
20	13	-17.9032
13	8	-5.59859
19	19	-14.5364
11	15	-6.15824
24	16	-20.7025
23	14	-16.4737
14	11	-8.75276
21	17	-19.929
18	18	-16.0054
35	26	-44.0906
18	9	-11.4163
19	15	-17.3815
18	11	-11.9321
17	15	-12.1397
22	9	-15.4113
18	11	-17.0414
16	14	-12.3518
21	23	-19.3297
17	9	-11.619
19	17	-21.734
27	18	-30.7497
20	11	-16.334
23	13	-16.6973
10	19	-6.31623
27	16	-21.7076
16	12	-11.0118
17	18	-12.8931
13	14	-7.48474
27	14	-18.1729
10	10	-3.78107
11	17	-8.97676
17	10	-11.8475
9	16	-5.90454
26	10	-23.5734
28	15	-27.4734
20	11	-8.59011
16	18	-12.9759
22	16	-21.1133
19	17	-18.2242
17	13	-12.4475
23	10	-10.861
21	16	-14.8909
17	8	-9.26709
9	15	-7.10449
27	16	-23.2688
21	13	-15.516
15	13	-13.1121
30	21	-37.0303
11	8	-2.76369
20	18	-19.1067
16	15	-14.0905
20	13	-14.0458
21	16	-21.4101
32	20	-33.5187
31	17	-31.128
13	11	-4.17144
25	15	-20.1039
17	11	-9.68986
24	13	-17.4875
14	14	-12.198
15	9	-10.2579
17	13	-9.41771
23	17	-21.4173
23	15	-16.4238
21	18	-25.1057
17	12	-9.82901
26	17	-30.2942
18	15	-15.2151
20	15	-19.7766
12	14	-7.19415
19	15	-15.8528
24	19	-23.5439
31	16	-24.6418
10	15	-6.86005
26	16	-16.5071
22	17	-25.9524
23	23	-23.6192
16	14	-15.7489
14	11	-5.79121
15	12	-10.7359
12	13	-7.99899
18	10	-10.6159
26	15	-20.6925
15	9	-8.54347
8	15	-4.7939
18	14	-13.7268
18	12	-15.2878
21	20	-13.9477
18	15	-9.56161
14	22	-12.3651
21	17	-17.9024
30	20	-30.2968
26	12	-20.1418
23	13	-18.2265
19	15	-14.7787
21	18	-16.8924
17	11	-9.05633
21	11	-15.2869
18	15	-16.1716
18	14	-11.5799
17	17	-14.6664
15	14	-10.2516
14	13	-6.46794
11	12	-3.65832
19	17	-13.4637
19	13	-12.6893
20	10	-11.5529
23	12	-15.7452
23	9	-15.7947
26	14	-20.0437
18	22	-23.1762
19	15	-18.9785
17	16	-21.193
20	11	-21.154
21	21	-29.9647
22	15	-19.2293
13	19	-10.3042
20	21	-19.4822
13	13	-7.77316
27	15	-30.3859
21	12	-14.004
15	12	-9.97754
19	11	-11.9769
16	14	-20.236
24	12	-17.2357
27	15	-29.9633
13	16	-8.20765
11	18	-9.25231
19	16	-14.7685
13	17	-8.69583
24	11	-14.7757
10	15	-4.74649
22	17	-17.4666
17	18	-16.7521
19	13	-15.7149
19	7	-11.3137
22	29	-28.4706
20	13	-12.2681
14	8	-4.62217
10	14	-7.05073
21	27	-26.8805
15	12	-9.13367
26	9	-19.8176
22	14	-12.874
17	15	-13.5381
16	14	-15.0794
14	9	-9.0997
16	11	-10.3096
18	18	-10.9584
5	14	-3.29213
20	17	-20.0959
18	8	-11.0469
15	19	-19.4536
13	19	-14.3113
26	15	-20.07
23	17	-18.4332
18	11	-12.679
22	11	-17.5877
14	16	-12.0864
30	12	-20.7184
17	20	-12.3766
17	7	-7.31888
14	12	-8.68582
16	13	-8.29458
15	16	-10.8333
29	11	-23.7884
19	12	-17.8536
22	9	-9.10286
15	19	-14.1005
14	14	-7.94819
20	12	-20.1956
20	25	-21.0773
16	9	-7.3044
13	11	-8.31669
20	13	-12.9345
26	16	-26.7508
13	17	-15.0256
8	5	-2.21925
19	12	-17.2558
19	9	-15.436
32	20	-40.5108
12	16	-10.5262
16	11	-12.1611
12	13	-6.45673
21	17	-17.3308
7	17	-5.75748
21	18	-26.7432
21	9	-9.43959
17	14	-11.0183
14	11	-9.91679
17	18	-16.4482
10	16	-9.18444
11	7	-6.50992
18	11	-10.2123
24	10	-16.688
32	18	-31.067
16	13	-14.7478
12	20	-13.046
23	17	-19.8024
12	13	-7.30665
12	16	-7.3682
12	15	-8.16613
17	19	-17.1731
16	14	-12.4533
16	14	-10.7793
12	9	-4.66841
22	13	-17.6918
29	18	-27.5669
13	12	-5.79658
14	16	-11.2268
10	13	-6.12755
13	22	-11.6554
23	13	-20.2546
18	9	-12.9006
24	8	-21.2305
28	11	-23.8566
19	15	-16.8726
26	11	-23.9571
23	23	-26.3919
29	16	-33.7702
18	22	-19.1386
11	15	-9.30119
8	9	-4.09038
16	14	-10.3514
20	16	-19.641
24	9	-18.0282
10	16	-6.04386
14	9	-6.94982
16	11	-4.856
14	11	-8.72293
22	9	-14.327
16	8	-7.14201
19	17	-16.7172
19	16	-13.8068
16	7	-14.4206
10	7	-3.1499
17	16	-12.3734
20	14	-15.924
17	14	-12.3104
13	15	-5.68774
25	13	-16.2629
25	18	-23.1666
12	12	-7.80596
18	22	-15.1909
17	19	-14.4361
15	21	-13.4352
21	18	-16.1646
13	11	-6.07863
18	18	-10.4491
25	15	-26.6313
20	7	-10.1216
20	16	-17.8061
19	16	-18.2482
26	16	-22.3372
22	20	-21.0133
18	12	-15.494
19	15	-12.3774
18	11	-10.0195
28	14	-22.5423
14	15	-10.5381
20	14	-16.1069
21	15	-19.8103
21	18	-18.4582
15	19	-12.8175
15	10	-15.8718
32	15	-29.8782
26	15	-25.9494
15	9	-3.90797
17	13	-9.0377
21	13	-15.4191
21	23	-21.1428
25	10	-15.9106
21	14	-16.1589
9	18	-5.61394
17	9	-11.7058
15	10	-7.10159
35	18	-32.6112
18	12	-13.8212
24	12	-20.7132
16	15	-10.4585
20	9	-16.2637
22	19	-22.2725
24	16	-17.9159
20	12	-16.1738
15	15	-5.82538
10	15	-4.52222
16	23	-13.6425
23	18	-32.119
19	16	-27.2669
31	11	-37.6094
17	14	-8.73634
21	15	-14.4306
16	15	-13.8358
17	11	-9.12523
6	11	-2.81544
14	14	-13.1883
18	6	-6.73173
18	15	-10.7144
29	18	-32.0326
18	19	-21.1921
18	19	-20.3481
18	15	-12.8963
19	10	-10.3242
13	15	-7.99521
34	13	-36.5508
22	16	-16.4276
17	15	-9.91938
13	17	-9.78568
19	13	-11.5674
15	12	-10.4112
18	15	-10.4494
18	10	-9.02836
10	12	-6.16786
14	9	-10.3005
8	17	-4.44801
19	12	-13.6556
22	11	-18.7354
21	24	-24.4096
19	19	-24.6665
25	12	-18.3791
16	15	-11.2352
20	17	-13.9247
11	10	-6.18012
10	14	-8.26724
14	15	-12.2541
14	20	-12.9656
18	9	-10.5483
16	14	-10.3705
15	16	-10.8956
28	14	-26.9191
14	21	-12.1664
31	19	-31.3415
29	14	-36.5116
17	13	-9.40351
24	16	-18.8919
16	7	-7.1041
24	12	-20.8209
23	9	-18.6252
20	18	-20.8162
27	10	-20.4117
16	10	-5.02102
16	12	-8.87109
12	7	-3.18844
15	18	-12.7764
21	14	-17.0406
17	18	-16.7807
15	12	-15.1447
17	9	-17.1077
10	13	-4.87675
14	12	-8.85967
24	15	-17.1208
16	14	-11.7443
10	21	-8.3882
13	11	-5.62364
21	23	-23.2531
22	14	-15.4639
20	17	-16.161
15	21	-14.5358
24	19	-21.1919
18	15	-13.498
11	17	-8.31023
18	14	-16.1785
20	19	-20.729
21	20	-18.6201
21	17	-20.4242
25	10	-20.1079
22	12	-18.5819
14	14	-7.76585
12	10	-4.98347
25	14	-16.4071
16	11	-9.01801
28	14	-26.4446
16	19	-17.968
15	12	-8.52158
15	10	-7.51658
21	19	-13.7158
17	15	-11.8451
23	15	-23.5176
16	17	-15.966
14	13	-8.65919
13	14	-12.8378
16	13	-10.4983
25	18	-21.9034
19	10	-11.5345
21	9	-16.2402
25	15	-26.6795
21	15	-21.127
28	19	-26.6442
18	21	-20.9464
17	8	-12.4264
23	13	-17.0778
18	10	-11.5532
14	18	-16.4057
26	13	-23.4896
17	15	-12.3702
19	18	-16.1656
17	8	-7.04811
17	9	-8.99032
17	13	-11.4826
11	11	-7.24363
8	18	-5.54769
20	12	-12.4348
19	7	-15.4638
20	23	-17.5779
24	18	-21.6847
18	12	-14.0629
15	15	-14.8141
8	12	-5.33314
22	15	-17.6242
14	7	-3.81044
14	18	-12.9837
18	17	-14.5323
16	11	-14.5669
18	21	-19.8316
11	20	-10.3951
23	11	-12.9854
25	21	-20.5013
22	16	-20.1666
31	18	-32.6196
22	15	-16.2404
20	15	-13.1109
26	17	-30.2017
18	24	-20.2155
13	10	-6.28659
16	18	-13.1963
19	21	-16.8833
13	13	-7.07498
17	15	-10.593
21	11	-15.0666
20	17	-13.6766
17	6	-5.45251
13	18	-14.2779
14	14	-11.5958
22	12	-16.9802
15	10	-7.86428
20	13	-15.1298
25	7	-12.9992
16	9	-11.5165
19	14	-11.6347
22	9	-14.2924
18	7	-12.7004
17	13	-10.3336
19	18	-18.6312
19	14	-14.5286
28	16	-30.481
20	10	-15.7163
21	12	-20.6446
24	9	-15.3165
15	13	-8.0438
14	13	-8.77855
11	13	-8.86385
13	11	-7.95697
22	17	-18.5294
16	16	-12.2065
22	19	-29.0078
12	13	-6.90593
12	13	-10.0937
18	10	-5.20515
14	8	-5.41064
16	8	-6.92624
10	13	-5.88082
16	11	-10.8325
14	14	-5.779
26	17	-21.2594
32	14	-29.5433
23	14	-20.6886
16	18	-15.7887
18	16	-15.7694
15	14	-10.6102
16	13	-10.8667
24	16	-31.2211
13	16	-8.34897
14	14	-12.1262
22	11	-18.743
19	13	-16.1751
21	16	-17.2546
15	14	-11.1946
16	12	-10.3467
12	12	-3.96761
15	10	-12.1265
21	12	-19.3274
27	13	-26.2059
31	19	-36.3019
18	14	-19.6809
21	10	-10.1963
12	9	-6.26843
15	14	-10.1505
27	23	-40.8642
23	13	-15.929
22	7	-8.16021
17	20	-15.693
20	19	-16.6442
15	13	-8.09787
14	10	-9.78333
13	16	-9.13142
23	12	-23.1184
26	19	-28.1732
19	16	-20.7862
18	18	-20.7527
13	10	-6.41993
17	11	-16.4335
19	14	-17.8412
34	23	-40.0139
18	11	-12.0998
13	12	-8.30635
19	15	-16.0738
11	14	-5.89141
22	16	-16.2258
17	14	-14.7396
19	14	-10.8706
11	9	-4.44775
19	16	-15.952
15	13	-9.51116
17	10	-9.76654
21	23	-18.7464
19	10	-7.36137
12	17	-8.59773
14	16	-16.0756
30	12	-26.1436
9	15	-8.50043
15	23	-14.9127
10	10	-7.73392
17	17	-13.8197
25	15	-16.7604
15	9	-7.68507
15	17	-13.4673
16	12	-10.6505
8	7	-2.59899
11	11	-4.904
23	15	-18.6676
22	18	-21.3964
20	14	-14.2509
32	14	-25.3847
22	15	-24.2723
24	12	-21.3776
27	12	-16.7685
18	6	-8.92732
17	12	-12.1933
16	16	-14.287
13	14	-8.82586
18	17	-16.305
21	17	-18.9293
14	12	-9.76042
20	15	-16.5264
16	15	-12.1119
17	12	-10.7869
11	11	-5.70877
17	16	-17.8074
20	13	-20.7862
28	20	-31.4373
19	15	-17.9108
14	19	-13.393
10	16	-9.86452
18	12	-13.7302
15	13	-8.49503
22	14	-18.9516
21	11	-11.9521
27	15	-27.6412
18	16	-16.3745
13	12	-5.14618
15	14	-8.42384
17	11	-11.6464
10	20	-9.64696
14	15	-8.28886
18	11	-9.8872
15	4	-4.22926
22	13	-18.652
19	19	-18.8642
19	6	-8.4919
15	18	-12.5325
19	15	-14.0127
18	11	-8.94505
11	11	-4.09724
10	20	-9.89164
15	10	-6.19973
19	15	-13.9094
16	14	-13.8011
18	10	-11.3528
19	16	-16.577
21	13	-24.0885
22	16	-25.5657
25	14	-18.9593
15	11	-10.2712
21	14	-17.9462
14	11	-8.20067
18	16	-15.8835
22	15	-26.2473
20	21	-17.9001
18	9	-14.7509
17	11	-7.50414
17	20	-14.6419
18	13	-12.7419
26	11	-21.264
25	17	-20.1426
27	14	-31.4439
18	10	-6.54016
17	13	-13.7027
12	15	-7.7584
19	23	-20.6291
8	10	-3.68218
16	14	-12.4316
20	11	-16.689
25	11	-19.5938
12	14	-5.57237
14	10	-9.45096
16	13	-12.077
17	15	-14.7529
17	15	-12.8458
13	15	-7.53629
19	16	-18.8371
24	18	-21.9361
13	10	-10.809
26	20	-28.9163
18	15	-17.6129
22	12	-18.9683
31	19	-35.5209
19	19	-17.0326
13	14	-10.3584
15	10	-9.29733
20	17	-22.648
14	14	-6.62906
17	17	-15.7118
27	22	-28.8201
14	9	-5.4471
12	10	-5.68176
23	10	-14.7705
13	8	-4.09327
19	17	-23.3198
23	7	-14.0578
23	11	-16.5649
23	13	-18.6636
17	9	-8.67488
15	11	-8.72823
22	8	-9.84759
19	7	-7.11191
15	13	-11.7955
12	13	-7.72928
14	19	-11.6287
13	9	-7.288
24	24	-27.7185
18	11	-11.8772
28	14	-23.1993
20	19	-15.0676
14	12	-9.83597
16	10	-6.46948
18	12	-9.15365
21	15	-15.5405
19	15	-20.1222
15	10	-7.92133
22	16	-22.1228
11	12	-5.41435
13	12	-5.41806
15	11	-3.71017
15	12	-10.4649
17	19	-12.9352
17	18	-16.1848
16	24	-16.0412
28	21	-25.6737
20	20	-17.6564
16	13	-12.2072
19	14	-11.2437
23	14	-17.3553
14	14	-10.4199
27	11	-21.0434
21	17	-19.2434
13	18	-13.1518
9	13	-5.01716
12	11	-2.54254
16	17	-12.4941
27	14	-30.1835
21	14	-16.5794
20	14	-18.7002
17	12	-11.2375
19	15	-14.5642
11	13	-7.08827
23	11	-20.6116
19	17	-20.3326
13	9	-8.27748
17	17	-12.1858
14	17	-10.3488
20	17	-18.7024
21	14	-17.0699
22	19	-22.0159
12	12	-4.21241
9	14	-4.44662
27	19	-31.8591
30	19	-33.9622
23	13	-16.8531
27	14	-25.8563
17	11	-11.5524
18	17	-17.8188
29	10	-25.3691
26	12	-16.6201
16	12	-9.2067
20	13	-15.4719
12	20	-11.7407
11	14	-5.49789
16	14	-11.6365
17	14	-11.8409
11	15	-5.84205
16	12	-9.23061
15	14	-11.1793
12	10	-4.9416
17	12	-13.5132
16	12	-8.37396
19	12	-15.6739
18	10	-11.6633
32	19	-52.233
22	12	-26.0368
29	16	-41.1649
28	18	-35.0673
7	16	-5.16569
23	20	-20.7134
22	19	-20.9922
16	15	-13.8156
20	16	-15.9035
19	13	-14.496
16	12	-11.707
21	16	-22.3411
14	17	-10.865
25	19	-22.8144
17	17	-11.6718
24	11	-20.1175
17	13	-14.1222
16	17	-13.607
31	20	-35.5103
22	16	-14.401
14	16	-14.4962
20	17	-15.512
18	12	-11.6135
25	20	-25.2601
22	16	-15.0267
22	19	-16.7754
30	14	-28.6536
22	14	-17.8513
16	14	-9.98863
23	15	-25.9631
15	19	-12.2938
17	17	-14.2364
19	18	-19.7948
24	14	-19.1647
26	19	-26.413
24	14	-24.1689
20	18	-26.2878
29	17	-25.3515
27	14	-20.8166
24	14	-23.4651
15	18	-12.4077
16	15	-13.1197
17	15	-11.5965
16	15	-13.2898
7	5	-0.652306
19	15	-15.889
22	15	-17.0153
11	10	-7.43375
13	15	-9.53491
13	11	-8.00126
19	13	-14.4106
26	14	-27.2314
15	15	-13.1303
36	19	-41.5119
12	13	-10.0354
20	6	-13.1434
17	13	-10.3096
21	14	-27.0565
27	18	-28.9071
15	17	-10.1921
15	16	-11.6028
10	8	-4.32265
19	18	-16.7575
16	13	-7.76774
14	13	-10.4441
17	11	-11.04
20	7	-10.4963
20	10	-14.7896
28	14	-25.9395
12	14	-10.334
24	19	-28.0845
14	16	-6.95834
18	7	-13.5399
12	12	-8.5248
7	10	-4.33528
24	18	-18.2898
16	21	-17.8402
32	15	-28.9121
18	11	-15.9693
28	14	-21.3704
17	11	-13.2545
24	18	-21.436
15	9	-7.70571
24	20	-27.8355
14	14	-13.1623
12	20	-11.9822
19	16	-10.9359
21	14	-12.1476
12	21	-9.53215
19	15	-13.4134
21	20	-22.6566
15	16	-14.1645
24	20	-24.881
28	11	-21.071
17	7	-10.7683
16	14	-11.9538
17	14	-15.8033
22	13	-17.1867
17	13	-12.5526
18	12	-11.688
19	13	-16.7471
16	17	-9.6184
5	15	-6.3909
5	23	-7.45661
12	16	-8.91778
27	16	-29.7173
26	8	-16.1055
12	9	-8.31024
17	20	-13.9507
17	10	-12.6145
18	12	-13.0581
13	15	-8.51067
17	10	-11.3358
12	14	-6.41625
11	14	-6.30021
18	10	-9.15518
23	17	-23.761
26	17	-25.98
24	20	-23.9121
14	16	-9.89357
17	14	-14.6065
18	23	-21.5733
22	12	-15.7116
12	18	-8.86862
15	7	-6.33638
13	11	-10.8443
10	16	-6.11593
12	16	-6.1768
19	19	-20.6147
24	22	-27.6065
23	13	-23.9645
24	15	-19.577
20	17	-21.8254
21	19	-18.6729
18	12	-11.09
16	12	-10.9477
22	13	-13.3514
22	13	-18.3485
19	18	-16.6376
19	11	-13.8978
15	10	-9.29271
11	21	-11.188
11	14	-7.04273
22	8	-13.6013
23	21	-20.9731
30	18	-39.1573
31	16	-41.8625
15	8	-6.02696
14	14	-10.8925
23	11	-16.9224
20	11	-14.1288
22	13	-18.1778
20	13	-14.6595
31	7	-31.0247
22	18	-28.2336
7	11	-4.22709
27	15	-24.3292
13	14	-10.1834
16	17	-14.074
27	14	-26.1559
14	13	-7.88954
18	13	-15.8415
21	10	-13.7369
17	12	-9.28264
11	9	-4.14337
29	10	-21.8822
9	9	-5.57089
10	13	-6.89057
19	11	-13.0627
12	10	-6.97917
15	16	-12.6846
15	16	-14.4631
17	14	-11.8131
12	14	-7.43429
15	13	-11.8119
15	17	-14.196
21	14	-18.5528
36	16	-37.2266
17	14	-11.6496
13	11	-6.4875
14	13	-12.8021
25	15	-19.2049
26	11	-16.3568
26	14	-21.2556
18	14	-13.1175
13	14	-9.796
12	12	-7.03294
19	12	-15.6881
20	15	-16.2503
27	13	-24.2625
26	14	-22.9619
14	14	-11.7662
13	11	-10.4695
29	8	-22.4936
17	15	-16.3219
11	16	-7.34715
14	17	-10.297
18	9	-11.5865
24	6	-10.9405
13	10	-6.78752
17	16	-8.32163
23	15	-22.6088
16	13	-11.4518
26	10	-17.4476
16	8	-11.3809
18	17	-12.2993
9	12	-6.13539
15	13	-9.43064
22	15	-16.7645
24	13	-19.7682
23	15	-21.1852
18	14	-12.9388
17	11	-11.9683
18	16	-16.2039
12	10	-5.79731
20	21	-19.4221
16	9	-12.6114
35	13	-35.3586
32	19	-41.053
13	13	-9.23262
20	18	-21.4533
20	6	-18.4239
11	8	-3.11261
15	11	-11.7607
21	23	-18.9695
20	14	-19.8866
21	21	-23.9237
16	21	-18.3558
17	17	-15.3346
24	15	-28.6181
19	13	-11.0947
15	11	-10.9188
